13,700,300,1,126074248452,129,MCTS,MCTS,4686820,1984512,false,false,1740580739850,1740580739850
13,700,300,1,126119814446,129,MCTS,MCTS,4686820,1984512,false,false,1740580739850,1740580739850
13,700,300,1,126355566449,129,MCTS,MCTS,4686820,1984512,false,false,1740580739850,1740580739850
13,700,300,1,127177860665,129,MCTS,MCTS,4686820,1984512,false,false,1740580739850,1740580739850
13,700,300,1,127251617867,129,MCTS,MCTS,4686820,1984512,false,false,1740580739850,1740580739850
13,700,300,1,127401188980,129,MCTS,MCTS,4686820,1984512,false,false,1740580739850,1740580739850
13,700,300,1,128019304491,129,MCTS,MCTS,4686820,1984512,false,false,1740580739850,1740580739850
13,700,300,1,128133911011,129,MCTS,MCTS,4686820,1984512,false,false,1740580739850,1740580739850
13,700,300,1,128160466253,129,MCTS,MCTS,4686820,1984512,false,false,1740580739850,1740580739850
13,700,300,1,128325140373,129,MCTS,MCTS,4686820,1984512,false,false,1740580739850,1740580739850
13,700,300,1,128511718752,129,MCTS,MCTS,4686820,1984512,false,false,1740580739850,1740580739850
13,700,300,1,129356625845,129,MCTS,MCTS,4686820,1984512,false,false,1740580739850,1740580739850
13,700,300,2,43673481537,34,MCTS,MCTS,1799552,767096,false,false,1740580866211,1740580866211
13,700,300,2,49368281695,38,MCTS,MCTS,1984626,846116,false,false,1740580868184,1740580868184
13,700,300,2,50596401905,40,MCTS,MCTS,2075060,862630,false,false,1740580867873,1740580867873
13,700,300,2,53646964508,42,MCTS,MCTS,2164092,910360,false,false,1740580867031,1740580867031
13,700,300,1,107787022444,145,MCTS,MCTS,4847457,2059078,false,false,1740580866088,1740580866088
13,700,300,2,60186895785,48,MCTS,MCTS,2422776,1031614,false,false,1740580920679,1740580920679
13,700,300,1,119683536755,115,MCTS,MCTS,4467432,1887555,false,false,1740580867255,1740580867255
13,700,300,1,121062148705,127,MCTS,MCTS,4661497,1972467,false,false,1740580866087,1740580866087
13,700,300,1,120791400312,125,MCTS,MCTS,4636440,1959820,false,false,1740580867987,1740580867987
13,700,300,1,122041989588,121,MCTS,MCTS,4566801,1932720,false,false,1740580867105,1740580867105
13,700,300,1,125925230170,133,MCTS,MCTS,4737080,2006796,false,false,1740580868366,1740580868366
13,700,300,1,131725689590,137,MCTS,MCTS,4759113,2026672,false,false,1740580869211,1740580869212
13,700,300,1,134903746586,149,MCTS,MCTS,4861704,2071852,false,false,1740580868015,1740580868015
13,700,300,2,45441798520,36,MCTS,MCTS,1892790,792319,false,false,1740580980866,1740580980866
13,700,300,1,126381696796,135,MCTS,MCTS,4765361,2017035,false,false,1740580909885,1740580909885
13,700,300,2,52774959565,42,MCTS,MCTS,2164092,907969,false,false,1740580986939,1740580986939
13,700,300,1,126266812721,135,MCTS,MCTS,4763187,2015466,false,false,1740580917553,1740580917553
13,700,300,2,74261262234,66,MCTS,MCTS,3123120,1319637,false,false,1740580973875,1740580973875
13,700,300,1,130638767313,137,MCTS,MCTS,4787487,2026672,false,false,1740580918470,1740580918470
13,700,300,2,41444911085,32,MCTS,MCTS,1704912,726467,false,false,1740581048137,1740581048137
13,700,300,2,92188062450,80,MCTS,MCTS,3589320,1520915,false,false,1740581002920,1740581002920
13,700,300,2,53411402015,40,MCTS,MCTS,2075060,873131,false,false,1740581043821,1740581043821
13,700,300,1,109209147936,125,MCTS,MCTS,4631257,1959642,false,false,1740580988779,1740580988779
13,700,300,1,119320583524,127,MCTS,MCTS,4662411,1972355,false,false,1740580987156,1740580987156
13,700,300,2,126500363982,130,MCTS,MCTS,4693422,1994624,false,false,1740580989148,1740580989148
13,700,300,1,131970387081,141,MCTS,MCTS,4809444,2043760,false,false,1740580994292,1740580994292
13,700,300,2,126841237927,138,MCTS,MCTS,4788875,2034160,false,false,1740581000939,1740581000939
13,700,300,2,41660314352,34,MCTS,MCTS,1799552,751010,false,false,1740581095108,1740581095108
13,700,300,2,51952352905,44,MCTS,MCTS,2251722,939356,false,false,1740581089583,1740581089583
13,700,300,1,118952235373,121,MCTS,MCTS,4567931,1932720,false,false,1740581036267,1740581036267
13,700,300,2,50360163354,44,MCTS,MCTS,2251722,938921,false,false,1740581106477,1740581106477
13,700,300,2,133839727264,138,MCTS,MCTS,4787494,2033654,false,false,1740581026309,1740581026309
13,700,300,1,117927281117,117,MCTS,MCTS,4506220,1903080,false,false,1740581049111,1740581049111
13,700,300,1,129461928992,131,MCTS,MCTS,4706744,1995955,false,false,1740581039714,1740581039714
13,700,300,2,34134251420,28,MCTS,MCTS,1511426,622124,false,false,1740581155222,1740581155222
13,700,300,1,115590293734,125,MCTS,MCTS,4628670,1959820,false,false,1740581097233,1740581097233
13,700,300,2,87202198231,78,MCTS,MCTS,3526926,1493754,false,false,1740581127780,1740581127780
13,700,300,1,124581235137,137,MCTS,MCTS,4781735,2026672,false,false,1740581097989,1740581097989
13,700,300,1,122041669582,135,MCTS,MCTS,4764713,2017035,false,false,1740581115650,1740581115650
13,700,300,1,125475825852,139,MCTS,MCTS,4794046,2035707,false,false,1740581126263,1740581126263
13,700,300,1,123364938156,137,MCTS,MCTS,4779127,2026672,false,false,1740581136783,1740581136783
13,700,300,1,124431037130,125,MCTS,MCTS,4635533,1959588,false,false,1740581141535,1740581141535
13,700,300,1,109129555792,121,MCTS,MCTS,4573039,1932720,false,false,1740581160162,1740581160162
13,700,300,1,115081403120,105,MCTS,MCTS,4270812,1800240,false,false,1740581169177,1740581169177
13,700,300,1,127702838544,135,MCTS,MCTS,4765766,2017035,false,false,1740581156839,1740581156839
13,700,300,1,121911907338,131,MCTS,MCTS,4718421,1995955,false,false,1740581167039,1740581167039
13,700,300,1,109693490522,119,MCTS,MCTS,4537205,1918267,false,false,1740581189357,1740581189357
13,700,300,2,40687939164,34,MCTS,MCTS,1799552,744225,false,false,1740581265967,1740581265967
13,700,300,2,59821027450,52,MCTS,MCTS,2588222,1091297,false,false,1740581269292,1740581269292
13,700,300,1,117750859639,113,MCTS,MCTS,4433213,1869644,false,false,1740581212824,1740581212824
13,700,300,1,129601781980,137,MCTS,MCTS,4783737,2026452,false,false,1740581214983,1740581214983
13,700,300,1,124015385467,135,MCTS,MCTS,4760925,2017035,false,false,1740581222571,1740581222571
13,700,300,2,64436569871,56,MCTS,MCTS,2748060,1159749,false,false,1740581288951,1740581288951
13,700,300,1,128358288933,121,MCTS,MCTS,4573473,1932720,false,false,1740581237692,1740581237692
13,700,300,1,117396389335,123,MCTS,MCTS,4600776,1946571,false,false,1740581251739,1740581251739
13,700,300,2,64269056232,54,MCTS,MCTS,2668842,1115355,false,false,1740581329115,1740581329115
13,700,300,1,133890362394,137,MCTS,MCTS,4775391,2026672,false,false,1740581260148,1740581260148
13,700,300,1,115786655043,123,MCTS,MCTS,4594519,1946433,false,false,1740581284543,1740581284543
13,700,300,1,118967683970,127,MCTS,MCTS,4661115,1972381,false,false,1740581284259,1740581284259
13,700,300,2,50450824373,44,MCTS,MCTS,2251722,937523,false,false,1740581353388,1740581353388
13,700,300,2,48026528057,40,MCTS,MCTS,2075060,875309,false,false,1740581369137,1740581369137
13,700,300,1,125003145795,133,MCTS,MCTS,4741360,2006796,false,false,1740581299051,1740581299051
13,700,300,2,59983506727,48,MCTS,MCTS,2422776,1022564,false,false,1740581366051,1740581366051
13,700,300,1,129362336096,143,MCTS,MCTS,4843298,2051971,false,false,1740581306655,1740581306655
13,700,300,2,46348928780,38,MCTS,MCTS,1984626,836728,false,false,1740581394039,1740581394039
13,700,300,2,47106847916,40,MCTS,MCTS,2075060,877739,false,false,1740581400330,1740581400330
13,700,300,2,35768179281,30,MCTS,MCTS,1608870,680965,false,false,1740581417164,1740581417164
13,700,300,1,125569803891,139,MCTS,MCTS,4781920,2035589,false,false,1740581330576,1740581330576
13,700,300,1,120056828335,137,MCTS,MCTS,4786955,2026672,false,false,1740581344588,1740581344588
13,700,300,1,120671262817,133,MCTS,MCTS,4737908,2006796,false,false,1740581346587,1740581346587
13,700,300,2,47570972951,38,MCTS,MCTS,1984626,845180,false,false,1740581424055,1740581424055
13,700,300,1,108784240983,109,MCTS,MCTS,4345923,1836972,false,false,1740581393385,1740581393385
13,700,300,1,102607905682,97,MCTS,MCTS,4084153,1719552,false,false,1740581403840,1740581403840
13,700,300,1,120989437701,125,MCTS,MCTS,4626082,1959820,false,false,1740581403227,1740581403227
13,700,300,2,69492499669,54,MCTS,MCTS,2668842,1125708,false,false,1740581456146,1740581456146
13,700,300,2,73662452901,70,MCTS,MCTS,3263330,1386628,false,false,1740581452933,1740581452933
13,700,300,2,101368837074,94,MCTS,MCTS,3986822,1676913,false,false,1740581440389,1740581440389
13,700,300,1,120930522081,133,MCTS,MCTS,4729704,2006796,false,false,1740581426035,1740581426035
13,700,300,2,83146398714,74,MCTS,MCTS,3397932,1437657,false,false,1740581464645,1740581464645
13,700,300,2,49573132758,44,MCTS,MCTS,2251722,950873,false,false,1740581506448,1740581506448
13,700,300,1,109420425597,127,MCTS,MCTS,4663555,1971459,false,false,1740581447437,1740581447437
13,700,300,2,56943143752,54,MCTS,MCTS,2668842,1117694,false,false,1740581502169,1740581502169
