gridSize,budgetPlayer1,budgetPlayer2,winner,duration,movesCount,algorithmPlayer1,algorithmPlayer2,nodeCountPlayer1,nodeCountPlayer2,ravePlayerOne,ravePlayerTwo,seedPlayerOne,seedPlayerTwo
7,10,10,1,124273643,45,MCTS,MCTS,5946,5707,false,false,1743067480182,1743067480182
7,10,10,1,120215752,45,MCTS,MCTS,5946,5707,false,false,1743067480182,1743067480182
7,10,10,1,130389032,45,MCTS,MCTS,5946,5707,false,false,1743067480182,1743067480182
7,10,10,1,117198874,45,MCTS,MCTS,5946,5707,false,false,1743067480182,1743067480182
7,10,10,1,121019808,45,MCTS,MCTS,5946,5707,false,false,1743067480182,1743067480182
7,10,10,1,127680211,45,MCTS,MCTS,5946,5707,false,false,1743067480182,1743067480182
7,10,10,1,125532799,49,MCTS,MCTS,6014,5791,false,false,1743067480181,1743067480182
7,10,10,1,124094426,45,MCTS,MCTS,5946,5707,false,false,1743067480182,1743067480182
7,10,10,1,127696354,45,MCTS,MCTS,5946,5707,false,false,1743067480182,1743067480182
7,10,10,1,130027914,45,MCTS,MCTS,5946,5707,false,false,1743067480182,1743067480182
7,10,10,1,122784015,49,MCTS,MCTS,6014,5791,false,false,1743067480181,1743067480182
7,10,10,1,127210356,45,MCTS,MCTS,5946,5707,false,false,1743067480182,1743067480182
7,10,10,1,121986908,45,MCTS,MCTS,5946,5707,false,false,1743067480182,1743067480182
7,10,10,1,118262978,45,MCTS,MCTS,5946,5707,false,false,1743067480182,1743067480182
7,10,10,1,120335107,45,MCTS,MCTS,5946,5707,false,false,1743067480182,1743067480182
7,10,10,1,125643813,45,MCTS,MCTS,5946,5707,false,false,1743067480182,1743067480182
7,10,10,1,125028022,45,MCTS,MCTS,5946,5707,false,false,1743067480182,1743067480182
7,10,10,1,126674443,45,MCTS,MCTS,5946,5707,false,false,1743067480182,1743067480182
7,10,10,1,130316953,49,MCTS,MCTS,6014,5791,false,false,1743067480181,1743067480182
7,10,10,1,126429384,45,MCTS,MCTS,5946,5707,false,false,1743067480182,1743067480182
7,10,10,1,64419118,43,MCTS,MCTS,5910,5698,false,false,1743067480339,1743067480339
7,10,10,1,66917564,47,MCTS,MCTS,5978,5783,false,false,1743067480342,1743067480342
7,10,10,1,73975466,45,MCTS,MCTS,5962,5760,false,false,1743067480338,1743067480338
7,10,10,2,79079032,40,MCTS,MCTS,5840,5620,false,false,1743067480341,1743067480341
7,10,10,1,90018963,45,MCTS,MCTS,5962,5760,false,false,1743067480338,1743067480338
7,10,10,1,56764697,45,MCTS,MCTS,5962,5760,false,false,1743067480338,1743067480338
7,10,10,1,68860461,45,MCTS,MCTS,5962,5760,false,false,1743067480338,1743067480338
7,10,10,1,63391006,45,MCTS,MCTS,5962,5760,false,false,1743067480338,1743067480338
7,10,10,1,78939210,45,MCTS,MCTS,5962,5760,false,false,1743067480338,1743067480338
7,10,10,1,81903277,47,MCTS,MCTS,5978,5783,false,false,1743067480342,1743067480342
7,10,10,1,86729111,45,MCTS,MCTS,5962,5760,false,false,1743067480338,1743067480338
7,10,10,1,93128955,45,MCTS,MCTS,5962,5760,false,false,1743067480338,1743067480338
7,10,10,2,90098538,40,MCTS,MCTS,5840,5620,false,false,1743067480341,1743067480341
7,10,10,1,94374473,45,MCTS,MCTS,5962,5760,false,false,1743067480338,1743067480338
7,10,10,1,94674612,45,MCTS,MCTS,5962,5760,false,false,1743067480338,1743067480338
7,10,10,2,72220788,30,MCTS,MCTS,5130,4961,false,false,1743067480360,1743067480360
7,10,10,2,93731463,40,MCTS,MCTS,5840,5620,false,false,1743067480341,1743067480341
7,10,10,1,63976564,49,MCTS,MCTS,6006,5789,false,false,1743067480395,1743067480395
7,10,10,1,123366322,45,MCTS,MCTS,5962,5760,false,false,1743067480338,1743067480338
7,10,10,1,126815813,45,MCTS,MCTS,5962,5760,false,false,1743067480338,1743067480338
7,10,10,2,46735729,20,MCTS,MCTS,3920,3760,false,false,1743067480435,1743067480435
7,10,10,2,74292187,42,MCTS,MCTS,5868,5704,false,false,1743067480408,1743067480408
7,10,10,1,63688200,41,MCTS,MCTS,5892,5631,false,false,1743067480421,1743067480421
7,10,10,1,74741580,45,MCTS,MCTS,5942,5760,false,false,1743067480412,1743067480412
7,10,10,2,61879741,38,MCTS,MCTS,5738,5537,false,false,1743067480428,1743067480428
7,10,10,1,153442943,45,MCTS,MCTS,5920,5760,false,false,1743067480348,1743067480348
7,10,10,1,86629256,47,MCTS,MCTS,6009,5779,false,false,1743067480415,1743067480415
7,10,10,1,81969283,45,MCTS,MCTS,5962,5749,false,false,1743067480431,1743067480431
7,10,10,1,109624216,45,MCTS,MCTS,5946,5760,false,false,1743067480403,1743067480403
7,10,10,1,81118849,47,MCTS,MCTS,5987,5785,false,false,1743067480433,1743067480433
7,10,10,1,60006202,47,MCTS,MCTS,5974,5787,false,false,1743067480461,1743067480461
7,10,10,2,93913509,44,MCTS,MCTS,5950,5743,false,false,1743067480432,1743067480432
7,10,10,2,111142670,46,MCTS,MCTS,5969,5776,false,false,1743067480417,1743067480417
7,10,10,1,102813641,45,MCTS,MCTS,5962,5749,false,false,1743067480431,1743067480431
7,10,10,1,122226960,45,MCTS,MCTS,5954,5760,false,false,1743067480414,1743067480414
7,10,10,1,53781103,43,MCTS,MCTS,5922,5711,false,false,1743067480483,1743067480483
7,10,10,2,114045570,38,MCTS,MCTS,5738,5537,false,false,1743067480424,1743067480424
7,10,10,2,120005816,38,MCTS,MCTS,5738,5537,false,false,1743067480428,1743067480428
7,10,10,1,91346337,47,MCTS,MCTS,5993,5783,false,false,1743067480459,1743067480459
7,10,10,2,67559912,40,MCTS,MCTS,5840,5631,false,false,1743067480485,1743067480485
7,10,10,2,120217604,44,MCTS,MCTS,5950,5743,false,false,1743067480432,1743067480432
7,10,10,2,68627488,22,MCTS,MCTS,4202,4065,false,false,1743067480502,1743067480502
7,10,10,2,80260767,48,MCTS,MCTS,5981,5789,false,false,1743067480491,1743067480491
7,10,10,1,58477197,49,MCTS,MCTS,5968,5792,false,false,1743067480514,1743067480514
7,10,10,1,93692609,43,MCTS,MCTS,5952,5711,false,false,1743067480487,1743067480487
7,10,10,1,51921859,45,MCTS,MCTS,5992,5760,false,false,1743067480537,1743067480537
7,10,10,1,84549202,47,MCTS,MCTS,6000,5787,false,false,1743067480506,1743067480506
7,10,10,1,109671856,43,MCTS,MCTS,5912,5711,false,false,1743067480482,1743067480482
7,10,10,1,127708532,45,MCTS,MCTS,5976,5760,false,false,1743067480465,1743067480465
7,10,10,1,71333540,47,MCTS,MCTS,5966,5787,false,false,1743067480524,1743067480524
7,10,10,1,81623291,41,MCTS,MCTS,5914,5640,false,false,1743067480521,1743067480521
7,10,10,1,78859617,47,MCTS,MCTS,6003,5785,false,false,1743067480528,1743067480528
7,10,10,1,57503426,45,MCTS,MCTS,5916,5728,false,false,1743067480551,1743067480551
7,10,10,1,92022556,45,MCTS,MCTS,5964,5760,false,false,1743067480517,1743067480517
7,10,10,2,84679617,36,MCTS,MCTS,5616,5423,false,false,1743067480536,1743067480536
7,10,10,2,87672203,28,MCTS,MCTS,4928,4767,false,false,1743067480539,1743067480539
7,10,10,1,74356250,45,MCTS,MCTS,5988,5760,false,false,1743067480553,1743067480553
7,10,10,2,97818091,36,MCTS,MCTS,5616,5347,false,false,1743067480534,1743067480534
7,10,10,2,106552422,36,MCTS,MCTS,5616,5423,false,false,1743067480526,1743067480526
7,10,10,1,84899636,47,MCTS,MCTS,5974,5783,false,false,1743067480549,1743067480549
7,10,10,1,82099917,45,MCTS,MCTS,5988,5760,false,false,1743067480553,1743067480553
7,10,10,1,67540083,45,MCTS,MCTS,5924,5760,false,false,1743067480573,1743067480573
7,10,10,2,82017805,34,MCTS,MCTS,5474,5289,false,false,1743067480571,1743067480571
7,10,10,2,71717277,42,MCTS,MCTS,5892,5689,false,false,1743067480581,1743067480581
7,10,10,1,66378334,43,MCTS,MCTS,5932,5711,false,false,1743067480589,1743067480589
7,10,10,2,86135316,42,MCTS,MCTS,5914,5698,false,false,1743067480574,1743067480574
7,10,10,1,81162362,45,MCTS,MCTS,5956,5760,false,false,1743067480596,1743067480596
7,10,10,2,65119538,46,MCTS,MCTS,5962,5765,false,false,1743067480607,1743067480607
7,10,10,1,69637618,43,MCTS,MCTS,5945,5711,false,false,1743067480609,1743067480609
7,10,10,2,50238092,22,MCTS,MCTS,4202,4065,false,false,1743067480633,1743067480633
7,10,10,1,56036263,43,MCTS,MCTS,5898,5629,false,false,1743067480627,1743067480627
7,10,10,1,78155692,45,MCTS,MCTS,6007,5760,false,false,1743067480606,1743067480606
7,10,10,2,51404166,22,MCTS,MCTS,4202,4065,false,false,1743067480633,1743067480633
7,10,10,1,79046056,43,MCTS,MCTS,5945,5711,false,false,1743067480609,1743067480609
7,10,10,1,62953824,43,MCTS,MCTS,5898,5629,false,false,1743067480627,1743067480627
7,10,10,1,104593703,45,MCTS,MCTS,5946,5760,false,false,1743067480591,1743067480591
7,10,10,1,106403436,47,MCTS,MCTS,5999,5785,false,false,1743067480592,1743067480592
7,10,10,1,66548248,47,MCTS,MCTS,5999,5785,false,false,1743067480654,1743067480654
7,10,10,1,63221782,45,MCTS,MCTS,5896,5760,false,false,1743067480658,1743067480658
7,10,10,2,38460266,20,MCTS,MCTS,3920,3791,false,false,1743067480683,1743067480684
7,10,10,2,38599162,20,MCTS,MCTS,3920,3791,false,false,1743067480683,1743067480684
7,10,10,1,70371283,47,MCTS,MCTS,5999,5785,false,false,1743067480654,1743067480654
7,10,10,1,99783611,43,MCTS,MCTS,5953,5695,false,false,1743067480593,1743067480593
7,10,10,1,83577023,45,MCTS,MCTS,5926,5760,false,false,1743067480621,1743067480621
7,10,10,1,71417515,39,MCTS,MCTS,5818,5548,false,false,1743067480635,1743067480635
7,10,10,2,38160597,18,MCTS,MCTS,3618,3497,false,false,1743067480677,1743067480677
7,10,10,2,78208340,40,MCTS,MCTS,5830,5631,false,false,1743067480641,1743067480641
7,10,10,1,93325660,39,MCTS,MCTS,5818,5548,false,false,1743067480635,1743067480635
7,10,10,2,58787987,42,MCTS,MCTS,5880,5704,false,false,1743067480679,1743067480679
7,10,10,1,61706374,45,MCTS,MCTS,5946,5760,false,false,1743067480678,1743067480678
7,10,10,2,60358805,40,MCTS,MCTS,5840,5631,false,false,1743067480685,1743067480685
7,10,10,1,83690560,43,MCTS,MCTS,5945,5711,false,false,1743067480665,1743067480666
7,10,10,2,78588867,42,MCTS,MCTS,5878,5581,false,false,1743067480684,1743067480684
7,10,10,2,67419770,40,MCTS,MCTS,5828,5631,false,false,1743067480698,1743067480698
7,10,10,1,84205529,45,MCTS,MCTS,5928,5760,false,false,1743067480690,1743067480691
7,10,10,1,71351548,47,MCTS,MCTS,5964,5768,false,false,1743067480705,1743067480705
7,10,10,1,88747372,49,MCTS,MCTS,5976,5792,false,false,1743067480693,1743067480693
7,10,10,1,94927492,45,MCTS,MCTS,5948,5760,false,false,1743067480688,1743067480688
7,10,10,1,60727237,43,MCTS,MCTS,5945,5711,false,false,1743067480725,1743067480725
7,10,10,1,64918837,45,MCTS,MCTS,5918,5760,false,false,1743067480721,1743067480721
7,10,10,1,66761250,49,MCTS,MCTS,6002,5791,false,false,1743067480723,1743067480723
7,10,10,2,69188675,38,MCTS,MCTS,5738,5526,false,false,1743067480722,1743067480722
7,10,10,2,69974935,38,MCTS,MCTS,5738,5526,false,false,1743067480722,1743067480722
7,10,10,1,74401405,45,MCTS,MCTS,5952,5760,false,false,1743067480720,1743067480720
7,10,10,1,101735608,43,MCTS,MCTS,5884,5711,false,false,1743067480696,1743067480696
7,10,10,1,59527456,49,MCTS,MCTS,6000,5792,false,false,1743067480740,1743067480740
7,10,10,1,68499170,47,MCTS,MCTS,5999,5785,false,false,1743067480738,1743067480738
7,10,10,1,63817447,43,MCTS,MCTS,5884,5711,false,false,1743067480746,1743067480746
7,10,10,1,83465855,45,MCTS,MCTS,5968,5760,false,false,1743067480729,1743067480729
7,10,10,1,97255430,45,MCTS,MCTS,5985,5756,false,false,1743067480716,1743067480717
7,10,10,2,109264952,48,MCTS,MCTS,6016,5785,false,false,1743067480706,1743067480706
7,10,10,1,73823492,47,MCTS,MCTS,5968,5787,false,false,1743067480766,1743067480766
7,10,10,2,66385954,30,MCTS,MCTS,5130,4917,false,false,1743067480777,1743067480777
7,10,10,1,82745288,45,MCTS,MCTS,5918,5760,false,false,1743067480764,1743067480764
7,10,10,1,57380263,45,MCTS,MCTS,5910,5724,false,false,1743067480790,1743067480790
7,10,10,1,63662837,41,MCTS,MCTS,5904,5620,false,false,1743067480791,1743067480791
7,10,10,1,64841350,43,MCTS,MCTS,5912,5665,false,false,1743067480793,1743067480793
7,10,10,1,72567399,43,MCTS,MCTS,5922,5661,false,false,1743067480786,1743067480786
7,10,10,2,74217759,44,MCTS,MCTS,5960,5751,false,false,1743067480785,1743067480785
7,10,10,2,67914018,44,MCTS,MCTS,5938,5736,false,false,1743067480800,1743067480800
7,10,10,1,94714339,45,MCTS,MCTS,5960,5760,false,false,1743067480776,1743067480776
7,10,10,1,120966913,47,MCTS,MCTS,5957,5787,false,false,1743067480750,1743067480750
7,10,10,2,64659563,30,MCTS,MCTS,5130,4940,false,false,1743067480816,1743067480816
7,10,10,1,84190727,43,MCTS,MCTS,5948,5678,false,false,1743067480783,1743067480783
7,10,10,1,73812960,45,MCTS,MCTS,5982,5760,false,false,1743067480794,1743067480794
7,10,10,1,94743652,43,MCTS,MCTS,5924,5711,false,false,1743067480784,1743067480784
7,10,10,1,74430253,49,MCTS,MCTS,5998,5792,false,false,1743067480807,1743067480807
7,10,10,2,82205267,40,MCTS,MCTS,5840,5631,false,false,1743067480799,1743067480799
7,10,10,2,79192898,42,MCTS,MCTS,5914,5704,false,false,1743067480814,1743067480814
7,10,10,2,72157021,48,MCTS,MCTS,6004,5789,false,false,1743067480811,1743067480811
7,10,10,1,78015867,41,MCTS,MCTS,5886,5640,false,false,1743067480815,1743067480815
7,10,10,1,63265246,43,MCTS,MCTS,5948,5689,false,false,1743067480841,1743067480841
7,10,10,2,75678333,38,MCTS,MCTS,5738,5526,false,false,1743067480844,1743067480844
7,10,10,2,51140983,30,MCTS,MCTS,5130,4917,false,false,1743067480871,1743067480871
7,10,10,1,67901080,47,MCTS,MCTS,5986,5787,false,false,1743067480858,1743067480858
7,10,10,1,81021116,49,MCTS,MCTS,5972,5792,false,false,1743067480847,1743067480847
7,10,10,2,58292546,46,MCTS,MCTS,5959,5770,false,false,1743067480870,1743067480870
7,10,10,1,61531552,47,MCTS,MCTS,5994,5787,false,false,1743067480868,1743067480868
7,10,10,1,62428568,47,MCTS,MCTS,5994,5787,false,false,1743067480868,1743067480868
7,10,10,1,73551302,47,MCTS,MCTS,5985,5783,false,false,1743067480860,1743067480860
7,10,10,1,78000063,43,MCTS,MCTS,5932,5711,false,false,1743067480859,1743067480859
7,10,10,1,72816068,47,MCTS,MCTS,5994,5787,false,false,1743067480868,1743067480868
7,10,10,1,85622849,45,MCTS,MCTS,5952,5760,false,false,1743067480856,1743067480856
7,10,10,1,69664338,47,MCTS,MCTS,5971,5787,false,false,1743067480882,1743067480882
7,10,10,1,110563012,49,MCTS,MCTS,5972,5792,false,false,1743067480847,1743067480847
7,10,10,1,81219805,47,MCTS,MCTS,5971,5787,false,false,1743067480882,1743067480882
7,10,10,2,60211632,36,MCTS,MCTS,5616,5423,false,false,1743067480905,1743067480905
7,10,10,2,86118732,46,MCTS,MCTS,6002,5764,false,false,1743067480881,1743067480881
7,10,10,1,89504535,47,MCTS,MCTS,5984,5787,false,false,1743067480880,1743067480880
7,10,10,1,85986254,47,MCTS,MCTS,5974,5766,false,false,1743067480884,1743067480884
7,10,10,1,91418444,45,MCTS,MCTS,5946,5760,false,false,1743067480894,1743067480894
7,10,10,1,92024954,45,MCTS,MCTS,5946,5760,false,false,1743067480894,1743067480894
7,10,10,1,54164426,45,MCTS,MCTS,5981,5629,false,false,1743067480932,1743067480932
7,10,10,1,66917854,45,MCTS,MCTS,6001,5760,false,false,1743067480929,1743067480929
7,10,10,1,73422351,41,MCTS,MCTS,5870,5617,false,false,1743067480922,1743067480922
7,10,10,1,70722304,45,MCTS,MCTS,5977,5760,false,false,1743067480930,1743067480930
7,10,10,1,76312180,45,MCTS,MCTS,6001,5760,false,false,1743067480929,1743067480929
7,10,10,2,70233799,42,MCTS,MCTS,5892,5698,false,false,1743067480941,1743067480941
7,10,10,1,74969336,45,MCTS,MCTS,5952,5760,false,false,1743067480937,1743067480937
7,10,10,1,88116875,49,MCTS,MCTS,5994,5792,false,false,1743067480926,1743067480926
7,10,10,1,62249232,49,MCTS,MCTS,6018,5772,false,false,1743067480952,1743067480952
7,10,10,1,81299924,45,MCTS,MCTS,5964,5760,false,false,1743067480934,1743067480934
7,10,10,1,94846370,43,MCTS,MCTS,5920,5711,false,false,1743067480920,1743067480920
7,10,10,1,67876542,43,MCTS,MCTS,5920,5711,false,false,1743067480958,1743067480958
7,10,10,2,68412941,32,MCTS,MCTS,5312,5135,false,false,1743067480963,1743067480963
7,10,10,1,73056555,43,MCTS,MCTS,5924,5711,false,false,1743067480965,1743067480965
7,10,10,2,53939650,36,MCTS,MCTS,5616,5391,false,false,1743067480986,1743067480986
7,10,10,2,99433915,42,MCTS,MCTS,5892,5698,false,false,1743067480941,1743067480941
7,10,10,2,56899083,36,MCTS,MCTS,5616,5391,false,false,1743067480986,1743067480986
7,10,10,2,60460628,36,MCTS,MCTS,5616,5391,false,false,1743067480986,1743067480986
7,10,10,1,79337270,45,MCTS,MCTS,5968,5760,false,false,1743067480970,1743067480970
7,10,10,1,84288147,43,MCTS,MCTS,5932,5711,false,false,1743067480967,1743067480967
7,10,10,1,64145136,45,MCTS,MCTS,5966,5760,false,false,1743067480996,1743067480996
7,10,10,1,63995218,45,MCTS,MCTS,5966,5760,false,false,1743067480996,1743067480996
7,10,10,2,62796132,42,MCTS,MCTS,5922,5698,false,false,1743067481001,1743067481001
7,10,10,1,63537435,43,MCTS,MCTS,5920,5711,false,false,1743067481005,1743067481005
7,10,10,1,101073994,49,MCTS,MCTS,6001,5791,false,false,1743067480969,1743067480969
7,10,10,2,65488574,44,MCTS,MCTS,5930,5743,false,false,1743067481015,1743067481015
7,10,10,2,69424340,36,MCTS,MCTS,5616,5423,false,false,1743067481012,1743067481012
7,10,10,2,72444687,44,MCTS,MCTS,5930,5743,false,false,1743067481015,1743067481015
7,10,10,1,70802078,43,MCTS,MCTS,5896,5711,false,false,1743067481027,1743067481027
7,10,10,2,85548725,36,MCTS,MCTS,5616,5423,false,false,1743067481012,1743067481012
7,10,10,1,61623121,43,MCTS,MCTS,5946,5711,false,false,1743067481040,1743067481040
7,10,10,2,66154009,44,MCTS,MCTS,5918,5743,false,false,1743067481041,1743067481041
7,10,10,2,92863641,44,MCTS,MCTS,5930,5743,false,false,1743067481015,1743067481015
7,10,10,2,66827736,46,MCTS,MCTS,5949,5776,false,false,1743067481043,1743067481043
7,10,10,1,77919700,43,MCTS,MCTS,5943,5704,false,false,1743067481032,1743067481032
7,10,10,2,96837193,44,MCTS,MCTS,5930,5743,false,false,1743067481015,1743067481015
7,10,10,1,63278610,43,MCTS,MCTS,5884,5711,false,false,1743067481049,1743067481049
7,10,10,2,31692018,16,MCTS,MCTS,3296,3183,false,false,1743067481088,1743067481088
7,10,10,2,59223631,38,MCTS,MCTS,5738,5492,false,false,1743067481061,1743067481061
7,10,10,1,81988803,47,MCTS,MCTS,6006,5783,false,false,1743067481047,1743067481047
7,10,10,2,68304223,38,MCTS,MCTS,5738,5492,false,false,1743067481061,1743067481061
7,10,10,1,91084873,45,MCTS,MCTS,5934,5760,false,false,1743067481039,1743067481039
7,10,10,2,54728562,32,MCTS,MCTS,5312,5135,false,false,1743067481081,1743067481081
7,10,10,1,67746007,45,MCTS,MCTS,5968,5760,false,false,1743067481069,1743067481069
7,10,10,1,85623152,49,MCTS,MCTS,5992,5792,false,false,1743067481052,1743067481052
7,10,10,1,73463752,47,MCTS,MCTS,5994,5783,false,false,1743067481068,1743067481068
7,10,10,1,66945827,43,MCTS,MCTS,5935,5711,false,false,1743067481082,1743067481082
7,10,10,1,87709430,45,MCTS,MCTS,5934,5760,false,false,1743067481071,1743067481071
7,10,10,1,61923986,43,MCTS,MCTS,5896,5711,false,false,1743067481098,1743067481098
7,10,10,1,66009167,43,MCTS,MCTS,5896,5711,false,false,1743067481098,1743067481098
7,10,10,1,63822047,45,MCTS,MCTS,5957,5760,false,false,1743067481102,1743067481102
7,10,10,2,53312629,36,MCTS,MCTS,5616,5347,false,false,1743067481121,1743067481121
7,10,10,1,65078061,41,MCTS,MCTS,5904,5620,false,false,1743067481112,1743067481112
7,10,10,1,69359043,47,MCTS,MCTS,5974,5787,false,false,1743067481110,1743067481110
7,10,10,1,71816189,41,MCTS,MCTS,5904,5620,false,false,1743067481112,1743067481112
7,10,10,1,75364017,45,MCTS,MCTS,5934,5760,false,false,1743067481120,1743067481120
7,10,10,1,89365339,47,MCTS,MCTS,5964,5787,false,false,1743067481108,1743067481108
7,10,10,1,94071718,49,MCTS,MCTS,6015,5791,false,false,1743067481109,1743067481109
7,10,10,1,62509581,45,MCTS,MCTS,5960,5760,false,false,1743067481142,1743067481142
7,10,10,1,100344366,47,MCTS,MCTS,5974,5787,false,false,1743067481110,1743067481110
7,10,10,1,62795181,43,MCTS,MCTS,5918,5711,false,false,1743067481150,1743067481150
7,10,10,1,85646245,49,MCTS,MCTS,5980,5792,false,false,1743067481130,1743067481130
7,10,10,1,76276527,49,MCTS,MCTS,6006,5791,false,false,1743067481139,1743067481139
7,10,10,1,85697481,49,MCTS,MCTS,5980,5792,false,false,1743067481130,1743067481130
7,10,10,2,90816971,44,MCTS,MCTS,5950,5743,false,false,1743067481129,1743067481129
7,10,10,1,82436614,49,MCTS,MCTS,6006,5791,false,false,1743067481139,1743067481139
7,10,10,1,84289542,49,MCTS,MCTS,6000,5791,false,false,1743067481138,1743067481138
7,10,10,2,67507838,42,MCTS,MCTS,5892,5657,false,false,1743067481159,1743067481159
7,10,10,2,68141085,44,MCTS,MCTS,5906,5743,false,false,1743067481160,1743067481160
7,10,10,1,62910453,45,MCTS,MCTS,5954,5760,false,false,1743067481166,1743067481166
7,10,10,1,61812132,45,MCTS,MCTS,5964,5760,false,false,1743067481174,1743067481174
7,10,10,1,64475854,43,MCTS,MCTS,5898,5711,false,false,1743067481180,1743067481180
7,10,10,1,85009119,47,MCTS,MCTS,6000,5787,false,false,1743067481165,1743067481165
7,10,10,1,56704989,43,MCTS,MCTS,5924,5647,false,false,1743067481204,1743067481204
7,10,10,1,84000006,45,MCTS,MCTS,5944,5756,false,false,1743067481178,1743067481178
7,10,10,1,51050758,45,MCTS,MCTS,5924,5760,false,false,1743067481213,1743067481213
7,10,10,1,68992430,43,MCTS,MCTS,5949,5711,false,false,1743067481196,1743067481196
7,10,10,1,83296981,49,MCTS,MCTS,5982,5792,false,false,1743067481185,1743067481185
7,10,10,1,63739779,49,MCTS,MCTS,5952,5792,false,false,1743067481216,1743067481216
7,10,10,1,66549687,49,MCTS,MCTS,5952,5792,false,false,1743067481216,1743067481216
7,10,10,2,57141866,42,MCTS,MCTS,5878,5634,false,false,1743067481225,1743067481225
7,10,10,1,73931158,49,MCTS,MCTS,5952,5792,false,false,1743067481216,1743067481216
7,10,10,1,95976240,45,MCTS,MCTS,5959,5739,false,false,1743067481198,1743067481198
7,10,10,1,67969482,49,MCTS,MCTS,6008,5791,false,false,1743067481227,1743067481227
7,10,10,1,90519185,49,MCTS,MCTS,6007,5791,false,false,1743067481205,1743067481205
7,10,10,1,62415296,43,MCTS,MCTS,5898,5711,false,false,1743067481237,1743067481237
7,10,10,1,70414941,49,MCTS,MCTS,5986,5758,false,false,1743067481226,1743067481226
7,10,10,2,76509832,42,MCTS,MCTS,5878,5634,false,false,1743067481225,1743067481225
7,10,10,1,57984938,43,MCTS,MCTS,5886,5711,false,false,1743067481245,1743067481245
7,10,10,1,92161992,43,MCTS,MCTS,5935,5711,false,false,1743067481211,1743067481211
7,10,10,1,78165372,43,MCTS,MCTS,5941,5704,false,false,1743067481229,1743067481229
7,10,10,1,79044553,43,MCTS,MCTS,5941,5704,false,false,1743067481229,1743067481229
7,10,10,1,61964726,45,MCTS,MCTS,5958,5760,false,false,1743067481264,1743067481264
7,10,10,1,77056289,43,MCTS,MCTS,5958,5698,false,false,1743067481261,1743067481261
7,10,10,1,89696471,43,MCTS,MCTS,5955,5711,false,false,1743067481251,1743067481251
7,10,10,1,61215203,43,MCTS,MCTS,5948,5644,false,false,1743067481280,1743067481280
7,10,10,1,61453080,45,MCTS,MCTS,5946,5760,false,false,1743067481283,1743067481283
7,10,10,1,82563202,45,MCTS,MCTS,5958,5760,false,false,1743067481264,1743067481264
7,10,10,1,68856941,45,MCTS,MCTS,5946,5760,false,false,1743067481283,1743067481283
7,10,10,1,63878927,43,MCTS,MCTS,5922,5678,false,false,1743067481290,1743067481290
7,10,10,2,59002884,42,MCTS,MCTS,5892,5678,false,false,1743067481296,1743067481296
7,10,10,1,57929645,43,MCTS,MCTS,5945,5711,false,false,1743067481304,1743067481304
7,10,10,1,61532224,43,MCTS,MCTS,5935,5698,false,false,1743067481302,1743067481302
7,10,10,2,68679631,46,MCTS,MCTS,5998,5770,false,false,1743067481295,1743067481295
7,10,10,1,63171079,43,MCTS,MCTS,5935,5698,false,false,1743067481302,1743067481302
7,10,10,1,104437821,45,MCTS,MCTS,5952,5760,false,false,1743067481265,1743067481265
7,10,10,2,69893448,28,MCTS,MCTS,4928,4767,false,false,1743067481301,1743067481301
7,10,10,2,68645304,48,MCTS,MCTS,6014,5791,false,false,1743067481303,1743067481303
7,10,10,1,84433981,43,MCTS,MCTS,5932,5711,false,false,1743067481269,1743067481269
7,10,10,1,74893249,45,MCTS,MCTS,5990,5760,false,false,1743067481308,1743067481308
7,10,10,2,89381750,46,MCTS,MCTS,5998,5770,false,false,1743067481295,1743067481295
7,10,10,1,62708185,49,MCTS,MCTS,5990,5792,false,false,1743067481327,1743067481327
7,10,10,2,36370069,16,MCTS,MCTS,3296,3183,false,false,1743067481354,1743067481354
7,10,10,1,82521954,45,MCTS,MCTS,5990,5760,false,false,1743067481308,1743067481308
7,10,10,2,38933989,16,MCTS,MCTS,3296,3183,false,false,1743067481354,1743067481354
7,10,10,2,51346134,36,MCTS,MCTS,5616,5391,false,false,1743067481352,1743067481352
7,10,10,1,58951476,45,MCTS,MCTS,5922,5752,false,false,1743067481344,1743067481344
7,10,10,1,48806680,45,MCTS,MCTS,5988,5751,false,false,1743067481362,1743067481362
7,10,10,1,55531988,45,MCTS,MCTS,5916,5729,false,false,1743067481355,1743067481355
7,10,10,2,77772478,34,MCTS,MCTS,5474,5289,false,false,1743067481347,1743067481347
7,10,10,1,62771927,43,MCTS,MCTS,5908,5711,false,false,1743067481364,1743067481364
7,10,10,1,86932531,45,MCTS,MCTS,5978,5760,false,false,1743067481341,1743067481341
7,10,10,1,70161648,47,MCTS,MCTS,5999,5787,false,false,1743067481365,1743067481365
7,10,10,1,66779311,45,MCTS,MCTS,5969,5756,false,false,1743067481372,1743067481372
7,10,10,1,72340238,45,MCTS,MCTS,5969,5756,false,false,1743067481372,1743067481372
7,10,10,1,83082436,45,MCTS,MCTS,5912,5760,false,false,1743067481363,1743067481363
7,10,10,2,64169545,46,MCTS,MCTS,5975,5752,false,false,1743067481383,1743067481383
7,10,10,1,112228425,45,MCTS,MCTS,5964,5760,false,false,1743067481338,1743067481338
7,10,10,1,80383334,45,MCTS,MCTS,5956,5760,false,false,1743067481371,1743067481371
